cat=0 name=Default onfoot=0 slow=0 fast=0 defaultstream=0
"WH_Curtains" camnorm=1 alphamode=2 height=64 width=64 img=60632cd3
"WH_fan" camnorm=1 alphamode=2 height=64 width=64 img=f0463d0c
"WH_fan2" camnorm=1 alphamode=2 height=64 width=64 img=f1cc5b7e
"WH_flowers1" camnorm=1 alphamode=2 height=64 width=64 img=c1001308
"WH_gown" camnorm=1 alphamode=2 height=64 width=64 img=5277b863
"WH_gown2" camnorm=1 alphamode=2 height=64 width=64 img=10c3b4db
"WH_Hbed" camnorm=1 alphamode=2 height=64 width=64 img=0ba7fedb
"WH_Hbo1" camnorm=1 alphamode=2 height=64 width=64 img=e2ec385e
"WH_horse" camnorm=1 alphamode=2 height=64 width=64 img=a6725274
"WH_keys" camnorm=1 alphamode=2 height=64 width=64 img=494f608a
"WH_netC" camnorm=1 alphamode=2 height=64 width=64 img=fa55e951
"WH_netC2" camnorm=1 alphamode=2 height=64 width=64 img=d1b3c706
"WH_Rug1" camnorm=1 alphamode=2 height=64 width=64 img=e190e2e1
"WH_skirt" camnorm=1 alphamode=2 height=64 width=64 img=cbd40cb5
"WH_Sofa" camnorm=1 alphamode=2 height=64 width=64 img=050a9c3b
"WH_stetson" camnorm=1 alphamode=2 height=64 width=64 img=51e8d0ae
"WH_tiles" "affiliate=Bow_sub_walltiles"
"WH_tiles2" camnorm=1 alphamode=2 height=64 width=64 img=c24de7e0
"WH_Wall" camnorm=1 alphamode=2 height=64 width=64 img=c957e99f
"WH_walls" camnorm=1 alphamode=2 height=64 width=64 img=cb3fcdfd
"wheel_o_1" camnorm=1 alphamode=2 height=64 width=128 img=180a394c
"wheel_o_2" camnorm=1 alphamode=2 height=64 width=64 img=4e46293d
"wheel_o_2b" camnorm=1 alphamode=2 height=64 width=64 img=beedbdb1
"wheel_o_2c" camnorm=1 alphamode=2 height=64 width=64 img=9f46a0c6
"wheel_o_2d" camnorm=1 alphamode=2 height=64 width=64 img=b86cab82
"wheel_o_2e" camnorm=1 alphamode=2 height=64 width=64 img=032e8f1c
"wheel_o_2f" camnorm=1 alphamode=2 height=64 width=64 img=9df9687e
"wheel_o_3" camnorm=1 alphamode=2 height=64 width=128 img=7a9a53b2
"wheel_o_tbl1a" camnorm=1 alphamode=2 height=64 width=64 img=f05f8bc1
"wheel_o_tbl1a_kb_wheel1" camnorm=1 alphamode=2 height=64 width=64 img=e7aa286b
"WhiskyBottle" camnorm=1 alphamode=2 height=64 width=32 img=e928ae1b
"whiskyoptic128" camnorm=1 alphamode=2 height=64 width=32 img=7ac3191a
"white" "affiliate=CJ_W_GRAD"
"white_128" camnorm=1 alphamode=2 height=64 width=64 img=61d58b8a
"white32" camnorm=1 alphamode=2 height=64 width=128 img=b81bbc00
"white32_kb_wheel1" camnorm=1 alphamode=2 height=64 width=128 img=6bb0d7bc
"white256" camnorm=1 alphamode=2 height=64 width=64 img=00f2552d
"whitecarpet01" camnorm=1 alphamode=2 height=64 width=64 img=1d3d8832
"whiteceil_int" camnorm=1 alphamode=2 height=64 width=64 img=dd3fb62b
"WIN_DESKTOP" camnorm=1 alphamode=2 height=64 width=64 img=003fda37
"windo_blinds" "affiliate=AH_stolewindow"
"Winebottle2" camnorm=1 alphamode=2 height=64 width=64 img=3e76c085
"WineGlass2" camnorm=1 alphamode=2 height=64 width=64 img=cf69b68f
"wood01" camnorm=1 alphamode=2 height=64 width=64 img=a41dfa8c
"wood02S" camnorm=1 alphamode=2 height=64 width=64 img=50b9f00b
"wood14S" camnorm=1 alphamode=2 height=64 width=64 img=8b4ae1e5
"woodcabinet01_128" camnorm=1 alphamode=2 height=64 width=64 img=ff184004
"wrapfood_cb" camnorm=1 alphamode=2 height=64 width=64 img=92ba2d2e
"wrapper_cb" camnorm=1 alphamode=2 height=64 width=64 img=1032d0f5
"ws_basheddoor1" camnorm=1 alphamode=2 height=64 width=32 img=84f1afb9
"ws_cablehang" camnorm=1 alphamode=2 height=64 width=64 img=a3892d74
"ws_carparkwall2" camnorm=1 alphamode=2 height=64 width=64 img=79a2626e
"ws_castironwalk" camnorm=1 alphamode=2 height=64 width=64 img=3d308ed5
"ws_chipboard" camnorm=1 alphamode=2 height=64 width=64 img=34ee5f1d
"ws_corner_iron1" camnorm=1 alphamode=2 height=64 width=64 img=02d25f54
"ws_doormat" camnorm=1 alphamode=2 height=64 width=64 img=886c23bc
"ws_ed_zeroshop" camnorm=1 alphamode=2 height=64 width=128 img=63e63008
"ws_graveydfence" camnorm=1 alphamode=2 height=64 width=64 img=0a6619b9
"ws_oldpainted2" camnorm=1 alphamode=2 height=64 width=64 img=36b8031d
"ws_oldpaintedblue" camnorm=1 alphamode=2 height=64 width=64 img=03f4bc4f
"ws_reinforcedbutwonky" camnorm=1 alphamode=2 height=64 width=128 img=5cf0e46a
"ws_rotten_concrete1" camnorm=1 alphamode=2 height=64 width=64 img=dabf19e7
"ws_sheetwood_clean" camnorm=1 alphamode=2 height=64 width=64 img=02dc76df
"ws_stationfloor" camnorm=1 alphamode=2 height=64 width=64 img=4e01be7b
"ws_terratiles" camnorm=1 alphamode=2 height=64 width=64 img=964532d7
"ws_volumetriclight" camnorm=1 alphamode=2 height=64 width=64 img=6cc2e5fa
"yellowmetal" camnorm=1 alphamode=2 height=64 width=64 img=2fa52303
"yellowrust_64" camnorm=1 alphamode=2 height=64 width=64 img=cf2ed637
"yellowrust2_64" camnorm=1 alphamode=2 height=64 width=64 img=c94436c3
"yellowvertical_64HV" camnorm=1 alphamode=2 height=64 width=64 img=1bb50bdc
"yuka256" camnorm=1 alphamode=2 height=64 width=32 img=a12528a7
"zebra_skin" camnorm=1 alphamode=2 height=64 width=32 img=b3217aaf
